 [02:42:40]  Set Debug : True.
 [16:17:44]  INP: S 3, D 8, Dp 31, Sp 59, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:17:54]  INP: S 3, D 8, Dp 31, Sp 46, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:18:04]  INP: S 3, D 8, Dp 31, Sp 33, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:18:14]  INP: S 3, D 8, Dp 31, Sp 52, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:18:24]  INP: S 3, D 8, Dp 31, Sp 39, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:18:34]  INP: S 3, D 8, Dp 31, Sp 58, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:18:44]  INP: S 3, D 8, Dp 31, Sp 45, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:18:54]  INP: S 3, D 8, Dp 31, Sp 32, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:19:04]  INP: S 3, D 8, Dp 31, Sp 51, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:19:14]  INP: S 3, D 8, Dp 31, Sp 60, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:19:24]  INP: S 3, D 8, Dp 31, Sp 37, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:19:34]  INP: S 3, D 8, Dp 31, Sp 56, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:19:44]  INP: S 3, D 8, Dp 31, Sp 43, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:19:54]  INP: S 3, D 8, Dp 31, Sp 62, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:20:04]  INP: S 3, D 8, Dp 31, Sp 49, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:20:14]  INP: S 3, D 8, Dp 31, Sp 46, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:20:24]  INP: S 3, D 8, Dp 31, Sp 33, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:20:34]  INP: S 3, D 8, Dp 31, Sp 42, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:20:44]  INP: S 3, D 8, Dp 31, Sp 39, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:21:04]  INP: S 3, D 8, Dp 31, Sp 45, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:21:14]  INP: S 3, D 8, Dp 31, Sp 32, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:21:24]  INP: S 3, D 8, Dp 31, Sp 51, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:21:34]  INP: S 3, D 8, Dp 31, Sp 60, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:21:44]  INP: S 3, D 8, Dp 31, Sp 47, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:21:54]  INP: S 3, D 8, Dp 31, Sp 34, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:22:04]  INP: S 3, D 8, Dp 31, Sp 53, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:22:14]  INP: S 3, D 8, Dp 31, Sp 40, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:22:24]  INP: S 3, D 8, Dp 31, Sp 48, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:22:34]  INP: S 3, D 8, Dp 31, Sp 58, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:22:44]  INP: S 3, D 8, Dp 31, Sp 45, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:22:54]  INP: S 3, D 8, Dp 31, Sp 32, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:23:04]  INP: S 3, D 8, Dp 31, Sp 51, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:23:14]  INP: S 3, D 8, Dp 31, Sp 37, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:23:24]  INP: S 3, D 8, Dp 31, Sp 56, Pr 2, Fl 0x01, Sz 116 VIA: KISS
 [16:23:26]  OUT: S 8, D 3, Dp 27, Sp 51, Pr 1, Fl 0x01, Sz 201 VIA: KISS
 [16:23:27]  RX Delay : 1183640 microsecond.
 [16:23:34]  OUT: S 8, D 3, Dp 27, Sp 63, Pr 1, Fl 0x01, Sz 201 VIA: KISS
 [16:23:34]  RX Delay : 1183640 microsecond.
 [16:23:41]  OUT: S 8, D 3, Dp 13, Sp 34, Pr 1, Fl 0x01, Sz 5 VIA: KISS
 [16:23:42]  INP: S 3, D 8, Dp 34, Sp 13, Pr 1, Fl 0x01, Sz 5 VIA: KISS
 [16:23:43]  OUT: S 8, D 5, Dp 1, Sp 52, Pr 2, Fl 0x01, Sz 4 VIA: KISS
 [16:23:43]  INP: S 5, D 8, Dp 52, Sp 1, Pr 2, Fl 0x01, Sz 8 VIA: KISS
 [16:23:50]  OUT: S 8, D 3, Dp 27, Sp 36, Pr 1, Fl 0x01, Sz 201 VIA: KISS
 [16:23:50]  RX Delay : 1183640 microsecond.
 [16:23:51]  INP: S 3, D 8, Dp 36, Sp 27, Pr 1, Fl 0x01, Sz 10 VIA: KISS
 [16:24:12]  OUT: S 8, D 3, Dp 27, Sp 56, Pr 1, Fl 0x01, Sz 201 VIA: KISS
 [16:24:12]  RX Delay : 1183640 microsecond.
 [16:24:23]  OUT: S 8, D 3, Dp 27, Sp 33, Pr 1, Fl 0x01, Sz 201 VIA: KISS
 [16:24:24]  RX Delay : 1183640 microsecond.
 [16:24:24]  INP: S 3, D 8, Dp 33, Sp 27, Pr 1, Fl 0x01, Sz 10 VIA: KISS
 [16:24:36]  FTP: Start FTP Downlink. (info)
 [16:24:36]  FTP: Start FTP Downlink
 [16:24:36]  FTP: Confirmed File URLs.
 [16:24:36]  FTP: Create Connection.
 [16:24:36]  RDP 0x555555f93be0: Active connect, conn state 0
 [16:24:36]  RDP 0x555555f93be0: AC: Sending SYN
 [16:24:36]  RDP: CMP: conn pointer 0x555555f93be0, packet pointer 0x555589d740f0, flag 1, seq_nr 16332, ack_nr 0
 [16:24:36]  OUT: S 8, D 3, Dp 16, Sp 32, Pr 1, Fl 0x03, Sz 29 VIA: KISS
 [16:24:36]  RDP 0x555555f93be0: AC: Waiting for SYN/ACK reply...
 [16:24:38]  RDP: CMP: conn pointer 0x555555f93be0, packet pointer (nil), flag 2, seq_nr 16333, ack_nr 0
 [16:24:38]  OUT: S 8, D 3, Dp 16, Sp 32, Pr 1, Fl 0x03, Sz 5 VIA: KISS
 [16:24:39]  INP: S 3, D 8, Dp 32, Sp 16, Pr 1, Fl 0x03, Sz 9 VIA: KISS
 [16:24:39]  RDP 0x555555f93be0: Received in S 1: syn 0, ack 0, eack 0, rst 1, seq_nr  7304, ack_nr 42781, packet_len 5 (0)
 [16:24:39]  RDP 0x555555f93be0: Got RESET in state 1
 [16:24:39]  RDP 0x555555f93be0: RESET out of sequence, keep connection open
 [16:24:40]  RDP: CMP: conn pointer 0x555555f93be0, packet pointer (nil), flag 2, seq_nr 16333, ack_nr 0
 [16:24:40]  OUT: S 8, D 3, Dp 16, Sp 32, Pr 1, Fl 0x03, Sz 5 VIA: KISS
 [16:24:43]  RDP: CMP: conn pointer 0x555555f93be0, packet pointer (nil), flag 2, seq_nr 16333, ack_nr 0
 [16:24:43]  OUT: S 8, D 3, Dp 16, Sp 32, Pr 1, Fl 0x03, Sz 5 VIA: KISS
 [16:24:43]  TX Element timed out, retransmitting seq 16332
 [16:24:44]  OUT: S 8, D 3, Dp 16, Sp 32, Pr 2, Fl 0x03, Sz 29 VIA: KISS
 [16:24:45]  RDP: CMP: conn pointer 0x555555f93be0, packet pointer (nil), flag 2, seq_nr 16333, ack_nr 0
 [07:24:45]  OUT: S 8, D 3, Dp 16, Sp 32, Pr 1, Fl 0x03, Sz 5 VIA: KISS
 [16:24:46]  RDP 0x555555f93be0: AC: Connection Failed
 [16:24:46]  RDP 0x555555f93be0: Close in CLOSE_WAIT, now closing
 [16:24:46]  RDP 0x555555f93be0: Flush TX Element, time 1446109443, seq 16332
 [16:24:57]  FTP: Start FTP Downlink. (info)
 [16:24:57]  FTP: Start FTP Downlink
 [16:24:57]  FTP: Confirmed File URLs.
 [16:24:57]  FTP: Create Connection.
 [16:24:57]  RDP 0x555555f93f20: Active connect, conn state 0
 [16:24:57]  RDP 0x555555f93f20: AC: Sending SYN
 [16:24:57]  RDP: CMP: conn pointer 0x555555f93f20, packet pointer 0x555589d7aa90, flag 1, seq_nr 60690, ack_nr 0
 [16:24:57]  OUT: S 8, D 3, Dp 16, Sp 34, Pr 1, Fl 0x03, Sz 29 VIA: KISS
 [16:24:58]  RDP 0x555555f93f20: AC: Waiting for SYN/ACK reply...
 [16:24:59]  RDP: CMP: conn pointer 0x555555f93f20, packet pointer (nil), flag 2, seq_nr 60691, ack_nr 0
 [16:24:59]  OUT: S 8, D 3, Dp 16, Sp 34, Pr 1, Fl 0x03, Sz 5 VIA: KISS
 [16:25:02]  RDP: CMP: conn pointer 0x555555f93f20, packet pointer (nil), flag 2, seq_nr 60691, ack_nr 0
 [16:25:02]  OUT: S 8, D 3, Dp 16, Sp 34, Pr 1, Fl 0x03, Sz 5 VIA: KISS
 [16:25:04]  RDP: CMP: conn pointer 0x555555f93f20, packet pointer (nil), flag 2, seq_nr 60691, ack_nr 0
 [16:25:04]  OUT: S 8, D 3, Dp 16, Sp 34, Pr 1, Fl 0x03, Sz 5 VIA: KISS
 [16:25:05]  TX Element timed out, retransmitting seq 60690
 [16:25:05]  OUT: S 8, D 3, Dp 16, Sp 34, Pr 2, Fl 0x03, Sz 29 VIA: KISS
 [16:25:06]  RDP: CMP: conn pointer 0x555555f93f20, packet pointer (nil), flag 2, seq_nr 60691, ack_nr 0
 [16:25:07]  OUT: S 8, D 3, Dp 16, Sp 34, Pr 1, Fl 0x03, Sz 5 VIA: KISS
 [16:25:08]  RDP 0x555555f93f20: AC: Connection Failed
 [16:25:08]  RDP 0x555555f93f20: Close in CLOSE_WAIT, now closing
 [16:25:08]  RDP 0x555555f93f20: Flush TX Element, time 1446130889, seq 60690
 [16:25:10]  OUT: S 8, D 3, Dp 27, Sp 61, Pr 1, Fl 0x01, Sz 201 VIA: KISS
 [16:25:11]  RX Delay : 1183640 microsecond.
 [16:25:15]  OUT: S 8, D 3, Dp 27, Sp 42, Pr 1, Fl 0x01, Sz 201 VIA: KISS
 [16:25:16]  RX Delay : 1183640 microsecond.
 [16:25:21]  OUT: S 8, D 3, Dp 27, Sp 63, Pr 1, Fl 0x01, Sz 201 VIA: KISS
 [16:25:21]  RX Delay : 1183640 microsecond.
 [16:25:31]  OUT: S 8, D 3, Dp 27, Sp 45, Pr 1, Fl 0x01, Sz 201 VIA: KISS
 [16:25:32]  RX Delay : 1183640 microsecond.
 [16:25:40]  OUT: S 8, D 3, Dp 27, Sp 61, Pr 1, Fl 0x01, Sz 201 VIA: KISS
 [16:25:40]  RX Delay : 1183640 microsecond.
 [16:25:58]  OUT: S 8, D 3, Dp 13, Sp 61, Pr 1, Fl 0x01, Sz 12 VIA: KISS
 [16:25:58]  RX Delay : 1190368 microsecond.
 [16:26:03]  OUT: S 8, D 3, Dp 13, Sp 41, Pr 1, Fl 0x01, Sz 12 VIA: KISS
 [16:26:03]  RX Delay : 1190368 microsecond.
 [16:26:03]  INP: S 3, D 8, Dp 41, Sp 13, Pr 1, Fl 0x01, Sz 10 VIA: KISS
 [16:26:07]  OUT: S 8, D 3, Dp 27, Sp 33, Pr 1, Fl 0x01, Sz 201 VIA: KISS
 [16:26:08]  RX Delay : 1183640 microsecond.
 [16:26:16]  OUT: S 8, D 3, Dp 27, Sp 53, Pr 1, Fl 0x01, Sz 201 VIA: KISS
 [16:26:16]  RX Delay : 1183640 microsecond.
 [16:26:23]  OUT: S 8, D 3, Dp 27, Sp 45, Pr 1, Fl 0x01, Sz 201 VIA: KISS
 [16:26:24]  RX Delay : 1183640 microsecond.
